video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize,label
video1,"Aq sih malah seneng sih Ada kbar berita ini , jdi drumahq klo sedikit sakit aja GC bingung beli obat minum obat krna obat alami juga banyak",aq sih malah seneng sih ada kbar berita ini jdi drumahq klo sedikit sakit aja gc bingung beli obat minum obat krna obat alami juga banyak,aq sih malah neng sih kbar berita jdi drumahq klo sedikit sakit aja gc bingung beli obat minum obat krna obat alami banyak,aku sih bahkan neng sih kabar berita jadi drumahq kalo sedikit sakit saja gc bingung beli obat minum obat karena obat alami banyak,aku sih bahkan neng sih kabar berita jadi drumahq kalo sedikit sakit saja gc bingung beli obat minum obat karena obat alami banyak,"['aku', 'sih', 'bahkan', 'neng', 'sih', 'kabar', 'berita', 'jadi', 'drumahq', 'kalo', 'sedikit', 'sakit', 'saja', 'gc', 'bingung', 'beli', 'obat', 'minum', 'obat', 'karena', 'obat', 'alami', 'banyak']",1
video1,Review cream maxie yang lagi viral dok,review cream maxie yang lagi viral dok,review cream maxie lagi viral dok,review cream maxie lagi viral dok,review cream maxie lagi viral dok,"['review', 'cream', 'maxie', 'lagi', 'viral', 'dok']",0
video1,Dr Richardt cocok banget jadi host,dr richardt cocok banget jadi host,dr richardt cocok banget jadi host,dari richardt cocok banget jadi host,dari richardt cocok banget jadi host,"['dari', 'richardt', 'cocok', 'banget', 'jadi', 'host']",1
video1,Ada rencana obat baru broo😂 produksi pemerintah,ada rencana obat baru broo produksi pemerintah,rencana obat baru broo produksi perintah,rencana obat baru broo produksi perintah,rencana obat baru broo produksi perintah,"['rencana', 'obat', 'baru', 'broo', 'produksi', 'perintah']",-1
video1,Terwakiki bgts g semua anak mau minum obat tablet atw serbuk......,terwakiki bgts g semua anak mau minum obat tablet atw serbuk,terwakiki bgts g semua anak mau minum obat tablet atw serbuk,terwakiki bgts enggak semua anak mau minum obat tablet atau serbuk,terwakiki bgts enggak semua anak mau minum obat tablet atau serbuk,"['terwakiki', 'bgts', 'enggak', 'semua', 'anak', 'mau', 'minum', 'obat', 'tablet', 'atau', 'serbuk']",0
video2,Astaghfirullah anak minum obat demam tempra sama sanmol . hampir semua anak pasti pernah minum obat demam ini .. astaghfirullah semoga anak ku dan anak2 lain sehat2  . kenapa hampir semua obat bisa bahaya gimna sih ini udh beredar luas loh  semua anak pasti pernah mengonsumsi obat-obatan ini,astaghfirullah anak minum obat demam tempra sama sanmol hampir semua anak pasti pernah minum obat demam ini astaghfirullah semoga anak ku dan anak lain sehat kenapa hampir semua obat bisa bahaya gimna sih ini udh beredar luas loh semua anak pasti pernah mengonsumsi obat obatan ini,astaghfirullah anak minum obat demam tempra sama sanmol hampir semua anak pernah minum obat demam astaghfirullah moga anak ku anak sehat hampir semua obat bahaya gimna sih udh edar luas loh semua anak pernah konsumsi obat obat,astaghfirullah anak minum obat demam tempra sama sanmol hampir semua anak pernah minum obat demam astaghfirullah moga anak ku anak sehat hampir semua obat bahaya bagaimana sih sudah edar luas loh semua anak pernah konsumsi obat obat,astaghfirullah anak minum obat demam tempra sama sanmol hampir semua anak pernah minum obat demam astaghfirullah semoga anak ku anak sehat hampir semua obat bahaya bagaimana sih sudah edar luas loh semua anak pernah konsumsi obat obat,"['astaghfirullah', 'anak', 'minum', 'obat', 'demam', 'tempra', 'sama', 'sanmol', 'hampir', 'semua', 'anak', 'pernah', 'minum', 'obat', 'demam', 'astaghfirullah', 'semoga', 'anak', 'ku', 'anak', 'sehat', 'hampir', 'semua', 'obat', 'bahaya', 'bagaimana', 'sih', 'sudah', 'edar', 'luas', 'loh', 'semua', 'anak', 'pernah', 'konsumsi', 'obat', 'obat']",-1
video1,"Anak saya menderita asma, d rumah selalu sedia sabutamol dan pct cair, gara2 masalah ini, langsung konsul ke dokter anak, minta tolong untuk merubah jenis obatny untuk sementara",anak saya menderita asma d rumah selalu sedia sabutamol dan pct cair gara masalah ini langsung konsul ke dokter anak minta tolong untuk merubah jenis obatny untuk sementara,anak derita asma d rumah selalu sedia sabutamol pct cair gara masalah langsung konsul dokter anak minta rubah jenis obatny untuk sementara,anak derita asma di rumah selalu sedia sabutamol pct cair gara masalah langsung konsultasi dokter anak meminta rubah jenis obatny untuk sementara,anak derita asma di rumah selalu sedia sabutamol pct cair gara masalah langsung konsultasi dokter anak meminta rubah jenis obatny untuk sementara,"['anak', 'derita', 'asma', 'di', 'rumah', 'selalu', 'sedia', 'sabutamol', 'pct', 'cair', 'gara', 'masalah', 'langsung', 'konsultasi', 'dokter', 'anak', 'meminta', 'rubah', 'jenis', 'obatny', 'untuk', 'sementara']",0
video2,Mantap Dokter Ricad 👍👍,mantap dokter ricad,mantap dokter ricad,mantap dokter ricad,mantap dokter ricad,"['mantap', 'dokter', 'ricad']",1
video1,Mentrinya harus diganti,mentrinya harus diganti,tri ganti,tri ganti,tri ganti,"['tri', 'ganti']",-1
video2,Coba cek minuman kemasan yg bentuk gelas.,coba cek minuman kemasan yg bentuk gelas,coba cek minum kemas yg bentuk gelas,coba cek minum kemas yang bentuk gelas,coba cek minum kemas yang bentuk gelas,"['coba', 'cek', 'minum', 'kemas', 'yang', 'bentuk', 'gelas']",0
video1,"Kluarga sya jga imun batuk pilek demam
Minu madu klanceng dgn dosis tertentu
Alhamdulilah sekluarga shat2",kluarga sya jga imun batuk pilek demam minu madu klanceng dgn dosis tertentu alhamdulilah sekluarga shat,kluarga sya jga imun batuk pilek demam mu madu klanceng dgn dosis alhamdulilah sekluarga shat,keluarga saya juga imun batuk pilek demam mu madu klanceng dengan dosis alhamdulilah sekluarga sehat,keluarga aku juga imun batuk pilek demam mu madu klanceng dengan dosis alhamdulilah sekluarga sehat,"['keluarga', 'aku', 'juga', 'imun', 'batuk', 'pilek', 'demam', 'mu', 'madu', 'klanceng', 'dengan', 'dosis', 'alhamdulilah', 'sekluarga', 'sehat']",1
video2,"Bener dok ga masuk logika itu obat ambroxol, Paracetamol,amoxan Syrup pernah juga diresepkan dari dokter anak mau dr umum aduh kasian yg punya usaha pharmasi ga laku pharmasi juga punya karyawan bisa2 PHK masal",bener dok ga masuk logika itu obat ambroxol paracetamol amoxan syrup pernah juga diresepkan dari dokter anak mau dr umum aduh kasian yg punya usaha pharmasi ga laku pharmasi juga punya karyawan bisa phk masal,bener dok ga masuk logika obat ambroxol paracetamol amoxan syrup pernah resep dokter anak mau dr umum aduh kasi yg punya usaha pharmasi ga laku pharmasi punya karyawan phk masal,benar dok enggak masuk logika obat ambroxol paracetamol amoxan syrup pernah resep dokter anak mau dari umum aduh kasih yang punya usaha pharmasi enggak laku pharmasi punya karyawan phk masal,benar dok enggak masuk logika obat ambroxol paracetamol amoxan syrup pernah resep dokter anak mau dari umum aduh kasih yang punya usaha pharmasi enggak laku pharmasi punya karyawan phk masal,"['benar', 'dok', 'enggak', 'masuk', 'logika', 'obat', 'ambroxol', 'paracetamol', 'amoxan', 'syrup', 'pernah', 'resep', 'dokter', 'anak', 'mau', 'dari', 'umum', 'aduh', 'kasih', 'yang', 'punya', 'usaha', 'pharmasi', 'enggak', 'laku', 'pharmasi', 'punya', 'karyawan', 'phk', 'masal']",-1
video2,Krn MENTERI KESEHATANNYA BUKAN DR ORG YG MEMILIKI KOMPETENSI DAN DIBIDANGNYA /PROFESINYA.. COBA KLU MENTERINYA SESUAI DGN KOMPETENSI /PROFESINYA...,krn menteri kesehatannya bukan dr org yg memiliki kompetensi dan dibidangnya profesinya coba klu menterinya sesuai dgn kompetensi profesinya,krn menteri sehat bukan dr org yg milik kompetensi bidang profesi coba klu menteri sesuai dgn kompetensi profesi,karena menteri sehat bukan dari orang yang milik kompetensi bidang profesi coba kalau menteri sesuai dengan kompetensi profesi,karena menteri sehat bukan dari orang yang milik kompetensi bidang profesi coba kalau menteri sesuai dengan kompetensi profesi,"['karena', 'menteri', 'sehat', 'bukan', 'dari', 'orang', 'yang', 'milik', 'kompetensi', 'bidang', 'profesi', 'coba', 'kalau', 'menteri', 'sesuai', 'dengan', 'kompetensi', 'profesi']",-1
video1,"Oleh sebab itu, di jaga pola hidup. Jangan makan/minum yg memancing sakit.",oleh sebab itu di jaga pola hidup jangan makan minum yg memancing sakit,sebab di jaga pola hidup jangan makan minum yg pancing sakit,sebab di jaga pola hidup jangan makan minum yang pancing sakit,sebab di jaga pola hidup jangan makan minum yang pancing sakit,"['sebab', 'di', 'jaga', 'pola', 'hidup', 'jangan', 'makan', 'minum', 'yang', 'pancing', 'sakit']",1
video2,Semoga segera tahu betul2 penyebabnya...,semoga segera tahu betul penyebabnya,moga segera tahu betul,moga segera tahu betul,semoga segera tahu betul,"['semoga', 'segera', 'tahu', 'betul']",1
video1,Mungkin ada suplayer nakal dg mniru obat yg kmasannya sama,mungkin ada suplayer nakal dg mniru obat yg kmasannya sama,mungkin suplayer nakal dg mniru obat yg kmasannya sama,mungkin suplayer nakal dengan mniru obat yang kmasannya sama,mungkin suplayer nakal dengan mniru obat yang kmasannya sama,"['mungkin', 'suplayer', 'nakal', 'dengan', 'mniru', 'obat', 'yang', 'kmasannya', 'sama']",-1
video1,"jwbn dr doaku smlm....stlh liat ini nenangin pikrn bgt. cara penjlsn dr. Richard ini .... dr kmrn2 kpkrn trus sama brita gagal ginjal ini ...gr2 q smnjak ank usia staun k atas srg batuk pilek q ksh obat Syrup... mana 3 blnn ini q ksh obat unibaby Krn cocok d pake ma Anku.. bgtu dgr brita gagal ginjal lgsg q buang obt Syrup ituu,mrasa berslh bgt JD s org ibu sampe kpkrn trus.. smoga anaku dan anak2 s  Indonesia sehat sllu d jauhkan dr penyakit apapun🤲🤲🤲

langsung tak subscribe 🤭",jwbn dr doaku smlm stlh liat ini nenangin pikrn bgt cara penjlsn dr richard ini dr kmrn kpkrn trus sama brita gagal ginjal ini gr q smnjak ank usia staun k atas srg batuk pilek q ksh obat syrup mana blnn ini q ksh obat unibaby krn cocok d pake ma anku bgtu dgr brita gagal ginjal lgsg q buang obt syrup ituu mrasa berslh bgt jd s org ibu sampe kpkrn trus smoga anaku dan anak s indonesia sehat sllu d jauhkan dr penyakit apapun langsung tak subscribe,jwbn dr doa smlm stlh liat nenangin pikrn bgt cara penjlsn dr richard dr kmrn kpkrn trus sama brita gagal ginjal gr q smnjak ank usia staun k atas srg batuk pilek q ksh obat syrup mana blnn q ksh obat unibaby krn cocok d pake ma anku bgtu dgr brita gagal ginjal lgsg q buang obt syrup ituu mrasa berslh bgt jd s org ibu sampe kpkrn trus smoga ana anak s indonesia sehat sllu d jauh dr sakit apa langsung tak subscribe,jwbn dari doa smlm setelah lihat nenangin pikrn banget cara penjlsn dari richard dari kemarin kpkrn terus sama berita gagal ginjal gede rasa ku semenjak anak usia staun ke atas srg batuk pilek ku kasih obat syrup mana blnn ku kasih obat unibaby karena cocok di pakai sama anku begitu dengar berita gagal ginjal langsung ku buang obt syrup itu mrasa berslh banget jadi si orang ibu sampai kpkrn terus semoga ana anak si indonesia sehat selalu di jauh dari sakit apa langsung tidak subscribe,jwbn dari doa smlm setelah lihat nenangin pikrn banget cara penjlsn dari richard dari kemarin kpkrn terus sama berita gagal ginjal gede rasa ku semenjak anak usia staun ke atas srg batuk pilek ku kasih obat syrup mana blnn ku kasih obat unibaby karena cocok di pakai sama anku begitu dengar berita gagal ginjal langsung ku buang obt syrup itu mrasa berslh banget jadi si orang ibu sampai kpkrn terus semoga ana anak si indonesia sehat selalu di jauh dari sakit apa langsung tidak subscribe,"['jwbn', 'dari', 'doa', 'smlm', 'setelah', 'lihat', 'nenangin', 'pikrn', 'banget', 'cara', 'penjlsn', 'dari', 'richard', 'dari', 'kemarin', 'kpkrn', 'terus', 'sama', 'berita', 'gagal', 'ginjal', 'gede', 'rasa', 'ku', 'semenjak', 'anak', 'usia', 'staun', 'ke', 'atas', 'srg', 'batuk', 'pilek', 'ku', 'kasih', 'obat', 'syrup', 'mana', 'blnn', 'ku', 'kasih', 'obat', 'unibaby', 'karena', 'cocok', 'di', 'pakai', 'sama', 'anku', 'begitu', 'dengar', 'berita', 'gagal', 'ginjal', 'langsung', 'ku', 'buang', 'obt', 'syrup', 'itu', 'mrasa', 'berslh', 'banget', 'jadi', 'si', 'orang', 'ibu', 'sampai', 'kpkrn', 'terus', 'semoga', 'ana', 'anak', 'si', 'indonesia', 'sehat', 'selalu', 'di', 'jauh', 'dari', 'sakit', 'apa', 'langsung', 'tidak', 'subscribe']",1
video1,"Obat batuk maut, hanya dalam tahun 2022 sudah ada 200an dan separuhnya meninggal.. Entah apa komposisi nya berubah (dirubah) sampai berbahaya (gagal ginjal) seperti itu?
Memang terlalu terburu, sehingga terkesan gagal Manajemen.",obat batuk maut hanya dalam tahun sudah ada an dan separuhnya meninggal entah apa komposisi nya berubah dirubah sampai berbahaya gagal ginjal seperti itu memang terlalu terburu sehingga terkesan gagal manajemen,obat batuk maut dalam tahun ada an paruh tinggal entah apa komposisi nya ubah rubah bahaya gagal ginjal itu memang terlalu buru kes gagal manajemen,obat batuk maut dalam tahun ada an paruh tinggal entah apa komposisi nya ubah rubah bahaya gagal ginjal itu memang terlalu buru kes gagal manajemen,obat batuk maut dalam tahun ada an paruh tinggal entah apa komposisi nya ubah rubah bahaya gagal ginjal itu memang terlalu buru kes gagal manajemen,"['obat', 'batuk', 'maut', 'dalam', 'tahun', 'ada', 'an', 'paruh', 'tinggal', 'entah', 'apa', 'komposisi', 'nya', 'ubah', 'rubah', 'bahaya', 'gagal', 'ginjal', 'itu', 'memang', 'terlalu', 'buru', 'kes', 'gagal', 'manajemen']",-1
video2,"itu yg lewat siapa dok,😅😆
Nanti ipusan juga di ganti dok pake air kelapa...😄😃😀",itu yg lewat siapa dok nanti ipusan juga di ganti dok pake air kelapa,yg lewat siapa dok ipusan di ganti dok pake air kelapa,yang lewat siapa dok ipusan di ganti dok pakai air kelapa,yang lewat siapa dok ipusan di ganti dok pakai air kelapa,"['yang', 'lewat', 'siapa', 'dok', 'ipusan', 'di', 'ganti', 'dok', 'pakai', 'air', 'kelapa']",-1
video1,Bisa ga sih karana pemberian dosis yg berlebihan?..karna obat pct dan batuk  pilek kan dijual bebas diapotik tanpa resep dokter ..bisa saja kan pemberian salah dosis ?,bisa ga sih karana pemberian dosis yg berlebihan karna obat pct dan batuk pilek kan dijual bebas diapotik tanpa resep dokter bisa saja kan pemberian salah dosis,ga sih karana beri dosis yg lebih karna obat pct batuk pilek kan jual bebas apotik resep dokter saja kan beri salah dosis,enggak sih karana beri dosis yang lebih karena obat pct batuk pilek kan jual bebas apotik resep dokter saja kan beri salah dosis,enggak sih karana beri dosis yang lebih karena obat pct batuk pilek kan jual bebas apotik resep dokter saja kan beri salah dosis,"['enggak', 'sih', 'karana', 'beri', 'dosis', 'yang', 'lebih', 'karena', 'obat', 'pct', 'batuk', 'pilek', 'kan', 'jual', 'bebas', 'apotik', 'resep', 'dokter', 'saja', 'kan', 'beri', 'salah', 'dosis']",0
video2,"kita sependapat dok,saya memang bukan orang kesehatan,saya dulu kuliah bagian ketahan pangan jadi kurang mengerti dgn hal seperti ini.
tapi kalau menurut saya,sangat tidak masuk akal jika krna obat bisa bersamaan kena ginjal akut,sudah seperti pandemi covid saja.,kenapa tidak di teliti virus atau bakteri juga,jgn hanya obat saja yg di teliti.krn jika gejala nya flu batuk dan mual,teliti lah lendir pada hdp nya seperti meneliti covid dulu,mungkin virus tersebut langsung menyerang ginjal.krn mustahil krn obat bisa kena dalam wktu bersamaan,udah seperti wabah covid",kita sependapat dok saya memang bukan orang kesehatan saya dulu kuliah bagian ketahan pangan jadi kurang mengerti dgn hal seperti ini tapi kalau menurut saya sangat tidak masuk akal jika krna obat bisa bersamaan kena ginjal akut sudah seperti pandemi covid saja kenapa tidak di teliti virus atau bakteri juga jgn hanya obat saja yg di teliti krn jika gejala nya flu batuk dan mual teliti lah lendir pada hdp nya seperti meneliti covid dulu mungkin virus tersebut langsung menyerang ginjal krn mustahil krn obat bisa kena dalam wktu bersamaan udah seperti wabah covid,dapat dok memang bukan orang sehat dulu kuliah tahan pangan jadi kurang erti dgn tapi kalau turut sangat masuk akal krna obat sama kena ginjal akut pandemi covid kenapa teliti virus bakteri jgn obat yg di teliti krn gejala nya flu batuk mual teliti lah lendir hdp nya seperti teliti covid dulu mungkin virus sebut langsung serang ginjal krn mustahil krn obat kena wktu sama udah seperti wabah covid,dapat dok memang bukan orang sehat dulu kuliah tahan pangan jadi kurang erti dengan tapi kalau turut sangat masuk akal karena obat sama kena ginjal akut pandemi covid kenapa teliti virus bakteri jangan obat yang di teliti karena gejala nya flu batuk mual teliti lah lendir hidup nya seperti teliti covid dulu mungkin virus sebut langsung serang ginjal karena mustahil karena obat kena waktu sama sudah seperti wabah covid,dapat dok memang bukan orang sehat dulu kuliah tahan pangan jadi kurang erti dengan tapi kalau turut sangat masuk akal karena obat sama kena ginjal akut pandemi covid kenapa teliti virus bakteri jangan obat yang di teliti karena gejala nya flu batuk mual teliti lah lendir hidup nya seperti teliti covid dulu mungkin virus sebut langsung serang ginjal karena mustahil karena obat kena waktu sama sudah seperti wabah covid,"['dapat', 'dok', 'memang', 'bukan', 'orang', 'sehat', 'dulu', 'kuliah', 'tahan', 'pangan', 'jadi', 'kurang', 'erti', 'dengan', 'tapi', 'kalau', 'turut', 'sangat', 'masuk', 'akal', 'karena', 'obat', 'sama', 'kena', 'ginjal', 'akut', 'pandemi', 'covid', 'kenapa', 'teliti', 'virus', 'bakteri', 'jangan', 'obat', 'yang', 'di', 'teliti', 'karena', 'gejala', 'nya', 'flu', 'batuk', 'mual', 'teliti', 'lah', 'lendir', 'hidup', 'nya', 'seperti', 'teliti', 'covid', 'dulu', 'mungkin', 'virus', 'sebut', 'langsung', 'serang', 'ginjal', 'karena', 'mustahil', 'karena', 'obat', 'kena', 'waktu', 'sama', 'sudah', 'seperti', 'wabah', 'covid']",0
video1,"Ya gmn sih ,bikin ousing kalo uda makan obat apa harus neriksa ginjal ke dokter?",ya gmn sih bikin ousing kalo uda makan obat apa harus neriksa ginjal ke dokter,gmn sih bikin ousing kalo uda makan obat apa neriksa ginjal dokter,bagaimana sih bikin ousing kalau sudah makan obat apa neriksa ginjal dokter,bagaimana sih bikin ousing kalau sudah makan obat apa neriksa ginjal dokter,"['bagaimana', 'sih', 'bikin', 'ousing', 'kalau', 'sudah', 'makan', 'obat', 'apa', 'neriksa', 'ginjal', 'dokter']",-1
video1,Indonesia apalagi pemerintah mah suka latah 😄,indonesia apalagi pemerintah mah suka latah,indonesia perintah mah suka latah,indonesia perintah mah suka latah,indonesia perintah mah suka latah,"['indonesia', 'perintah', 'mah', 'suka', 'latah']",-1
