video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize
video3,Wah dokter harus nyobak d pedesaan nih ada yg jual tpi bukan apotik hehehe...toko klontong d pedesaan.,wah dokter harus nyobak d pedesaan nih ada yg jual tpi bukan apotik hehehe toko klontong d pedesaan,wah dokter nyobak d desa nih yg jual tpi bukan apotik hehehe toko klontong d desa,wah dokter nyobak di desa ini yang jual tapi bukan apotik hehehe toko klontong di desa,wah dokter nyobak di desa ini yang jual tapi bukan apotik hehehe toko klontong di desa,"['wah', 'dokter', 'nyobak', 'di', 'desa', 'ini', 'yang', 'jual', 'tapi', 'bukan', 'apotik', 'hehehe', 'toko', 'klontong', 'di', 'desa']"
video3,Niat banget pengorbanan dokter Richard sampe harus buang buang uang buat nyari terus bayar tukang parkir :((,niat banget pengorbanan dokter richard sampe harus buang buang uang buat nyari terus bayar tukang parkir,niat banget korban dokter richard sampe buang buang uang buat nyari terus bayar tukang parkir,niat banget korban dokter richard sampai buang buang uang buat mencari terus bayar tukang parkir,niat banget korban dokter richard sampai buang buang uang buat mencari terus bayar tukang parkir,"['niat', 'banget', 'korban', 'dokter', 'richard', 'sampai', 'buang', 'buang', 'uang', 'buat', 'mencari', 'terus', 'bayar', 'tukang', 'parkir']"
video3,"Dok bantu jawab dong kalo imboost kids sirup terkena cemaran itu juga Dok,?
Tolong bantu d jawab dok
Terimakasih, sehat selalu Dok",dok bantu jawab dong kalo imboost kids sirup terkena cemaran itu juga dok tolong bantu d jawab dok terimakasih sehat selalu dok,dok bantu jawab dong kalo imboost kids sirup kena cemar juga dok bantu d jawab dok terimakasih sehat selalu dok,dok bantu jawab dong kalau imboost kids sirup kena cemar juga dok bantu di jawab dok terimakasih sehat selalu dok,dok bantu jawab dong kalau imboost kids sirup kena cemar juga dok bantu di jawab dok terimakasih sehat selalu dok,"['dok', 'bantu', 'jawab', 'dong', 'kalau', 'imboost', 'kids', 'sirup', 'kena', 'cemar', 'juga', 'dok', 'bantu', 'di', 'jawab', 'dok', 'terimakasih', 'sehat', 'selalu', 'dok']"
video3,Dokter lain mah mana ada yg berani menerangkan kan,dokter lain mah mana ada yg berani menerangkan kan,dokter mah mana yg berani terang kan,dokter mah mana yang berani terang kan,dokter mah mana yang berani terang kan,"['dokter', 'mah', 'mana', 'yang', 'berani', 'terang', 'kan']"
video3,"Kompak, pada Pinter",kompak pada pinter,kompak pinter,kompak pintar,kompak pintar,"['kompak', 'pintar']"
video3,anak saya 2 hari yang lalu konsul ke dokter karena batuk pilek demam dan radang amandel di berikan resep ibu profen proris dok masih belum ada yang ditarik untuk obat sirup di medan,anak saya hari yang lalu konsul ke dokter karena batuk pilek demam dan radang amandel di berikan resep ibu profen proris dok masih belum ada yang ditarik untuk obat sirup di medan,anak hari lalu konsul dokter batuk pilek demam radang amandel ikan resep ibu profen proris dok belum yang tarik obat sirup medan,anak hari lalu konsultasi dokter batuk pilek demam radang amandel ikan resep ibu profen proris dok belum yang tarik obat sirup medan,anak hari lalu konsultasi dokter batuk pilek demam radang amandel ikan resep ibu profen proris dok belum yang tarik obat sirup medan,"['anak', 'hari', 'lalu', 'konsultasi', 'dokter', 'batuk', 'pilek', 'demam', 'radang', 'amandel', 'ikan', 'resep', 'ibu', 'profen', 'proris', 'dok', 'belum', 'yang', 'tarik', 'obat', 'sirup', 'medan']"
video3,Dokter apa ayoo.. Jawab aja dokter skinker🤣🤣,dokter apa ayoo jawab aja dokter skinker,dokter apa ayoo jawab aja dokter skinker,dokter apa ayo jawab saja dokter skinker,dokter apa ayo jawab saja dokter skinker,"['dokter', 'apa', 'ayo', 'jawab', 'saja', 'dokter', 'skinker']"
video3,Tpi klo lewat online kaya nya masih ada yang jual obat sirup 😁,tpi klo lewat online kaya nya masih ada yang jual obat sirup,tpi klo lewat online kaya nya ada jual obat sirup,tapi kalo lewat online kayak nya ada jual obat sirup,tapi kalo lewat online kayak nya ada jual obat sirup,"['tapi', 'kalo', 'lewat', 'online', 'kayak', 'nya', 'ada', 'jual', 'obat', 'sirup']"
video3,Sukralos. Pemanis alami beda lagih satu lagih ciklamat.,sukralos pemanis alami beda lagih satu lagih ciklamat,sukralos man alami beda lagih satu lagih ciklamat,sukralos man alami beda lagih satu lagih ciklamat,sukralos man alami beda lagih satu lagih ciklamat,"['sukralos', 'man', 'alami', 'beda', 'lagih', 'satu', 'lagih', 'ciklamat']"
video3,"Disini d tempat saya masih d jual bebas obat syrup n parahnya lagi dokter disini masih ada yg ksih obat sirup, n tetangga saya tanya sama apotekernya, kan dia tau kalau ada berita2 ini, tp apotekernya bilang amaaan, paraaah, mngkin mereka gk mau rugi",disini d tempat saya masih d jual bebas obat syrup n parahnya lagi dokter disini masih ada yg ksih obat sirup n tetangga saya tanya sama apotekernya kan dia tau kalau ada berita ini tp apotekernya bilang amaaan paraaah mngkin mereka gk mau rugi,sini d tempat d jual bebas obat syrup n parah dokter sini masih yg ksih obat sirup n tetangga tanya sama apoteker kan tau kalau ada berita tp apoteker bilang amaaan paraaah mngkin gk mau rugi,sini di tempat di jual bebas obat syrup dan parah dokter sini masih yang kasih obat sirup dan tetangga tanya sama apoteker kan tahu kalau ada berita tapi apoteker bilang amaaan parah mungkin enggak mau rugi,sini di tempat di jual bebas obat syrup dan parah dokter sini masih yang kasih obat sirup dan tetangga tanya sama apoteker kan tahu kalau ada berita tapi apoteker bilang amaaan parah mungkin enggak mau rugi,"['sini', 'di', 'tempat', 'di', 'jual', 'bebas', 'obat', 'syrup', 'dan', 'parah', 'dokter', 'sini', 'masih', 'yang', 'kasih', 'obat', 'sirup', 'dan', 'tetangga', 'tanya', 'sama', 'apoteker', 'kan', 'tahu', 'kalau', 'ada', 'berita', 'tapi', 'apoteker', 'bilang', 'amaaan', 'parah', 'mungkin', 'enggak', 'mau', 'rugi']"
video3,"EG dan DEG
___________
- EG adalah Civic untuk pasar Jepang (JDM)
  Contoh : Civic EG6 alias Civic Estilo",eg dan deg eg adalah civic untuk pasar jepang jdm contoh civic eg alias civic estilo,eg deg eg civic pasar jepang jdm contoh civic eg alias civic estilo,eg deg eg civic pasar jepang jdm contoh civic eg alias civic estilo,eg deg eg civic pasar jepang jdm contoh civic eg alias civic estilo,"['eg', 'deg', 'eg', 'civic', 'pasar', 'jepang', 'jdm', 'contoh', 'civic', 'eg', 'alias', 'civic', 'estilo']"
video3,Dok kalau vitamin gmana dok.. misal minyak ikan giti dok,dok kalau vitamin gmana dok misal minyak ikan giti dok,dok kalau vitamin gmana dok misal minyak ikan giti dok,dok kalau vitamin bagaimana dok misal minyak ikan begitu dok,dok kalau vitamin bagaimana dok misal minyak ikan begitu dok,"['dok', 'kalau', 'vitamin', 'bagaimana', 'dok', 'misal', 'minyak', 'ikan', 'begitu', 'dok']"
video3,"Kementrian kesehatan akan mendatangkan obat gagal ginjal akut dari Singapura yang harga nya mahall banget,, gak habis thinking saya",kementrian kesehatan akan mendatangkan obat gagal ginjal akut dari singapura yang harga nya mahall banget gak habis thinking saya,tri sehat datang obat gagal ginjal akut singapura harga nya mahall banget gak habis thinking,tri sehat datang obat gagal ginjal akut singapura harga nya mahal banget enggak habis thinking,tri sehat datang obat gagal ginjal akut singapura harga nya mahal banget enggak habis thinking,"['tri', 'sehat', 'datang', 'obat', 'gagal', 'ginjal', 'akut', 'singapura', 'harga', 'nya', 'mahal', 'banget', 'enggak', 'habis', 'thinking']"
video3,kenapa bisa keluar izin nya itu obat. dan kenapa baru sekarang geger nya. apakah obat obat tersebut baru akhir akhir ini beredarnya atau sudah dari dulu?,kenapa bisa keluar izin nya itu obat dan kenapa baru sekarang geger nya apakah obat obat tersebut baru akhir akhir ini beredarnya atau sudah dari dulu,bisa keluar izin nya obat kenapa baru sekarang geger nya obat obat sebut baru akhir akhir edar sudah dulu,bisa keluar izin nya obat kenapa baru sekarang geger nya obat obat sebut baru akhir akhir edar sudah dulu,bisa keluar izin nya obat kenapa baru sekarang geger nya obat obat sebut baru akhir akhir edar sudah dulu,"['bisa', 'keluar', 'izin', 'nya', 'obat', 'kenapa', 'baru', 'sekarang', 'geger', 'nya', 'obat', 'obat', 'sebut', 'baru', 'akhir', 'akhir', 'edar', 'sudah', 'dulu']"
video3,Di shopi msh bs ga ya? 😁,di shopi msh bs ga ya,shopi msh bs ga,shopi masih bisa enggak,shopi masih bisa enggak,"['shopi', 'masih', 'bisa', 'enggak']"
video3,"saya usul.ke.presiden pak jokowi ,pecat saja menteri kesehatan nya,wong jadi menteri kesehatan bukan ornk kesehatan nya tue",saya usul ke presiden pak jokowi pecat saja menteri kesehatan nya wong jadi menteri kesehatan bukan ornk kesehatan nya tue,usul presiden pak jokowi pecat menteri sehat nya wong jadi menteri sehat bukan ornk sehat nya tue,usul presiden pak jokowi pecat menteri sehat nya wong jadi menteri sehat bukan ornk sehat nya tue,usul presiden pak jokowi pecat menteri sehat nya wong jadi menteri sehat bukan ornk sehat nya tue,"['usul', 'presiden', 'pak', 'jokowi', 'pecat', 'menteri', 'sehat', 'nya', 'wong', 'jadi', 'menteri', 'sehat', 'bukan', 'ornk', 'sehat', 'nya', 'tue']"
video3,Dokter Boyke 🤣🤣🤣,dokter boyke,dokter boyke,dokter boyke,dokter boyke,"['dokter', 'boyke']"
video3,"Syuka aku loh sm dokter richard, ga sombong orgnya..",syuka aku loh sm dokter richard ga sombong orgnya,syuka aku loh sm dokter richard ga sombong orgnya,syuka aku loh sama dokter richard enggak sombong orgnya,syuka aku loh sama dokter richard enggak sombong orgnya,"['syuka', 'aku', 'loh', 'sama', 'dokter', 'richard', 'enggak', 'sombong', 'orgnya']"
video3,Suka konten sidak gini dok. ☺ seru dok,suka konten sidak gini dok seru dok,suka konten sidak gin dok seru dok,suka konten inspeksi mendadak gin dok seru dok,suka konten inspeksi mendadak gini dok seru dok,"['suka', 'konten', 'inspeksi', 'mendadak', 'gini', 'dok', 'seru', 'dok']"
video3,Pntesan dtmptku di stop jualan syrup,pntesan dtmptku di stop jualan syrup,pntesan dtmptku stop jual syrup,pntesan dtmptku henti jual syrup,pntesan dtmptku henti jual syrup,"['pntesan', 'dtmptku', 'henti', 'jual', 'syrup']"
video3,"Seneng banget sama model konten yang ini dok,, terusin dokk",seneng banget sama model konten yang ini dok terusin dokk,neng banget sama model konten ini dok terusin dokk,neng banget sama model konten ini dok terusin dokk,neng banget sama model konten ini dok terusin dokk,"['neng', 'banget', 'sama', 'model', 'konten', 'ini', 'dok', 'terusin', 'dokk']"
video3,Kalau LASERIN gimana? TREMENZA Syrup..amankah??,kalau laserin gimana tremenza syrup amankah,kalau laserin gimana tremenza syrup aman,kalau laserin bagaimana tremenza syrup aman,kalau laserin bagaimana tremenza syrup aman,"['kalau', 'laserin', 'bagaimana', 'tremenza', 'syrup', 'aman']"
video3,"inilah Indonesia tunggu ada banyak korban baru ada tindakan, gimana sih proses dilegalkan ini obat?",inilah indonesia tunggu ada banyak korban baru ada tindakan gimana sih proses dilegalkan ini obat,indonesia tunggu banyak korban baru tindak gimana sih proses legal obat,indonesia tunggu banyak korban baru tindak bagaimana sih proses legal obat,indonesia tunggu banyak korban baru tindak bagaimana sih proses legal obat,"['indonesia', 'tunggu', 'banyak', 'korban', 'baru', 'tindak', 'bagaimana', 'sih', 'proses', 'legal', 'obat']"
video3,"Maaf dok agak mlenceng, ada nggak cream atau obat yang buat menghilangkan bulu kumis secara permanen, terima kasih🙏🙏",maaf dok agak mlenceng ada nggak cream atau obat yang buat menghilangkan bulu kumis secara permanen terima kasih,maaf dok mlenceng nggak cream obat buat hilang bulu kumis cara permanen terima kasih,maaf dok mlenceng enggak cream obat buat hilang bulu kumis cara permanen terima kasih,maaf dok mlenceng enggak cream obat buat hilang bulu kumis cara permanen terima kasih,"['maaf', 'dok', 'mlenceng', 'enggak', 'cream', 'obat', 'buat', 'hilang', 'bulu', 'kumis', 'cara', 'permanen', 'terima', 'kasih']"
video3,Sehat selalu ya dokter......semoga dokter semangkin sukses.....selalu mengedukasi masyarakat indonesia...,sehat selalu ya dokter semoga dokter semangkin sukses selalu mengedukasi masyarakat indonesia,sehat selalu dokter moga dokter semangkin sukses selalu edukasi masyarakat indonesia,sehat selalu dokter moga dokter semangkin sukses selalu edukasi masyarakat indonesia,sehat selalu dokter semoga dokter semangkin sukses selalu edukasi masyarakat indonesia,"['sehat', 'selalu', 'dokter', 'semoga', 'dokter', 'semangkin', 'sukses', 'selalu', 'edukasi', 'masyarakat', 'indonesia']"
video3,"Kalo sirplus gk boleh, harusnya marjan atau sirup abc juga gk boleh dong itu ada pemanisnya loh",kalo sirplus gk boleh harusnya marjan atau sirup abc juga gk boleh dong itu ada pemanisnya loh,kalo sirplus gk harus marjan sirup abc gk dong ada man loh,kalau sirplus enggak harus marjan sirup abc enggak dong ada man loh,kalau sirplus enggak harus marjan sirup abc enggak dong ada man loh,"['kalau', 'sirplus', 'enggak', 'harus', 'marjan', 'sirup', 'abc', 'enggak', 'dong', 'ada', 'man', 'loh']"
video3,alhamdulllah masyarakat indonesia sudah mulai care jika Ada kabar atau berita buruk dalam kehidupanya....ini juga berkat Dr.richad juga lo...terimaksih dokter telah meng edukasi kami👍,alhamdulllah masyarakat indonesia sudah mulai care jika ada kabar atau berita buruk dalam kehidupanya ini juga berkat dr richad juga lo terimaksih dokter telah meng edukasi kami,alhamdulllah masyarakat indonesia mulai care ada kabar berita buruk kehidupanya berkat dr richad juga lo terimaksih dokter meng edukasi,alhamdulllah masyarakat indonesia mulai care ada kabar berita buruk kehidupanya berkat dari richad juga kamu terima kasih dokter meng edukasi,alhamdulllah masyarakat indonesia mulai care ada kabar berita buruk kehidupanya berkat dari richad juga kamu terima kasih dokter meng edukasi,"['alhamdulllah', 'masyarakat', 'indonesia', 'mulai', 'care', 'ada', 'kabar', 'berita', 'buruk', 'kehidupanya', 'berkat', 'dari', 'richad', 'juga', 'kamu', 'terima', 'kasih', 'dokter', 'meng', 'edukasi']"
video3,padahal aq batuk lebih manjur pake sirup ketimbang tablet.,padahal aq batuk lebih manjur pake sirup ketimbang tablet,padahal aq batuk lebih manjur pake sirup ketimbang tablet,padahal aku batuk lebih manjur pakai sirup ketimbang tablet,padahal aku batuk lebih manjur pakai sirup ketimbang tablet,"['padahal', 'aku', 'batuk', 'lebih', 'manjur', 'pakai', 'sirup', 'ketimbang', 'tablet']"
video3,Apakah kandungan EG Dan DEG hanya ada dalam pemanis sirup demam?? Kalau di sirup multivitamin ??,apakah kandungan eg dan deg hanya ada dalam pemanis sirup demam kalau di sirup multivitamin,kandung eg deg ada man sirup demam kalau sirup multivitamin,kandung eg deg ada man sirup demam kalau sirup multivitamin,kandung eg deg ada man sirup demam kalau sirup multivitamin,"['kandung', 'eg', 'deg', 'ada', 'man', 'sirup', 'demam', 'kalau', 'sirup', 'multivitamin']"
video3,"Dok.....mau tanya dong/mohon penjelasa .berdasarkan cerita keluarga korban, anak sudah sakit sblm konsumsi sirup bahkan ada yg bkn dlm bentuk sediaan sirup. Barulah sakit gagal ginjal stlh perawatan. Artinya bukankah sakitnya sudah ada sblm ginjal bermasalah",dok mau tanya dong mohon penjelasa berdasarkan cerita keluarga korban anak sudah sakit sblm konsumsi sirup bahkan ada yg bkn dlm bentuk sediaan sirup barulah sakit gagal ginjal stlh perawatan artinya bukankah sakitnya sudah ada sblm ginjal bermasalah,dok mau tanya dong mohon jasa dasar cerita keluarga korban anak sakit sblm konsumsi sirup bahkan yg bkn dlm bentuk sedia sirup baru sakit gagal ginjal stlh awat arti bukankah sakit ada sblm ginjal masalah,dok mau tanya dong mohon jasa dasar cerita keluarga korban anak sakit sebelum konsumsi sirup bahkan yang bukan dalam bentuk sedia sirup baru sakit gagal ginjal setelah awat arti bukankah sakit ada sebelum ginjal masalah,dok mau tanya dong mohon jasa dasar cerita keluarga korban anak sakit sebelum konsumsi sirup bahkan yang bukan dalam bentuk sedia sirup baru sakit gagal ginjal setelah awat arti bukankah sakit ada sebelum ginjal masalah,"['dok', 'mau', 'tanya', 'dong', 'mohon', 'jasa', 'dasar', 'cerita', 'keluarga', 'korban', 'anak', 'sakit', 'sebelum', 'konsumsi', 'sirup', 'bahkan', 'yang', 'bukan', 'dalam', 'bentuk', 'sedia', 'sirup', 'baru', 'sakit', 'gagal', 'ginjal', 'setelah', 'awat', 'arti', 'bukankah', 'sakit', 'ada', 'sebelum', 'ginjal', 'masalah']"
video3,Undang orang BPOM dok...,undang orang bpom dok,undang orang bpom dok,undang orang bpom dok,undang orang bpom dok,"['undang', 'orang', 'bpom', 'dok']"
video3,Dokter maap mau tanya klu tolak angin cair boleh tidak and aman gak terima kasih,dokter maap mau tanya klu tolak angin cair boleh tidak and aman gak terima kasih,dokter maap mau tanya klu tolak angin cair tidak and aman gak terima kasih,dokter maaf mau tanya kalau tolak angin cair tidak and aman enggak terima kasih,dokter maaf mau tanya kalau tolak angin cair tidak and aman enggak terima kasih,"['dokter', 'maaf', 'mau', 'tanya', 'kalau', 'tolak', 'angin', 'cair', 'tidak', 'and', 'aman', 'enggak', 'terima', 'kasih']"
video3,"Dok,,, tolong Review obat PIMTRAKOL dong, karna dari 2 kontennya dokter nama obat ini gx d sebutkan apakah bahaya atau tidak???,anak Saya cocoknya obat pimtrakol dari kecil",dok tolong review obat pimtrakol dong karna dari kontennya dokter nama obat ini gx d sebutkan apakah bahaya atau tidak anak saya cocoknya obat pimtrakol dari kecil,dok review obat pimtrakol dong karna konten dokter nama obat gx d sebut bahaya tidak anak cocok obat pimtrakol kecil,dok review obat pimtrakol dong karena konten dokter nama obat enggak di sebut bahaya tidak anak cocok obat pimtrakol kecil,dok review obat pimtrakol dong karena konten dokter nama obat enggak di sebut bahaya tidak anak cocok obat pimtrakol kecil,"['dok', 'review', 'obat', 'pimtrakol', 'dong', 'karena', 'konten', 'dokter', 'nama', 'obat', 'enggak', 'di', 'sebut', 'bahaya', 'tidak', 'anak', 'cocok', 'obat', 'pimtrakol', 'kecil']"
