text_manual_replaced,label
terima kasih banyak dok kurang rasa cemas karena sering kasih sirup anak demam,-1
lah akibat menteri sehat bukan dari dokter makanya kacau balau jadi nya di rezim menteri sehat bukan dari dokter,-1
semoga anak jauh dari sakit yang bahaya selalu lindung allah,1
biasa negeri,0
undang kemenkes nya dok,0
cuma sabotase,-1
nah gini edukasi mau banyak sedikit tonton fokus eedukasi kata enggak butuh uang dari yb kan yang penting kualitas maaf dok cmk saran dari grand saja yang komen cuma paling banyak tapi tetap edukasi sapa tahu ajar dari orang enggak apa-apa lah,0
aku sedih lihat negeri ku kenapa se bodoh yang atas,-1
dokk kok alfamart nya masih pakai plastik,1
jadi bingung yang mana yang genius,1
sudah jangan banyak mengomong kamu itu pintar mengomong doang enggak kasih solusi sok pintar lebih baik kalo pintar padahal,-1
aku lebih tenang sekarang sudah degdegan banget ktn anak aku habis panes minum paracetamol makas banget dari richard,1
benar dok enggak masuk logika obat ambroxol paracetamol amoxan syrup pernah resep dokter anak mau dari umum aduh kasih yang punya usaha pharmasi enggak laku pharmasi punya karyawan phk masal,0
berbicara sembarangan apialis tempra masuk larang padahal anak ada semua konsumsi obat tersebut alhamdulillah baik baik justru kalau minum sakit tambah parah kejang kambuh amit amit,-1
nah makin cinta emak sama drl jelas nya sangat mudah erti,1
dok vitamin curcumaplus enggak iya dok,0
obat edar masyarakat sudah periksa bpom jika murni lalai bpom bpom tanggung jawab atas lalai sebut,-1
memang pak dokter daerah ku ada masalah obat sirup nih ibu ibu sini sangat takut,-1
pak dokter harus ajar toxicology of eg deg paham masalah dasar kadar konsentrasi zat larut dalam sirop drops bentuk sedia yang cair atas ambang batas toleransi jangan lupa ajar sedikit ttng ilmu farmasi ilmu masak obat kalau sop banyak garam efek samping sop asin buang coba dok ajar ttng hplc biaya nya alat kromatografi perlu untuk cek tiap batch produksi obat coba dok lihat biaya larang sifat preventif sementara kalau tidak laku nanti kritik se olah bpom biar anak mati salah kalau bpom lalai dalam fungsi kontrol itu urus lagi dalam kasus enggak yang akut dan sudah ratus balita yang tinggal apa yang dok selaku menkes laku,1
akhir konten manfaat upload,0
tiap kasus besar selalu saja ikut kasus yang belum jelas,0
jelas yang sangat bagus,1
padahal salah satu syrup sering rekomendasi baik bahan tambahaan tersebut cantum kemas obat pada makan minum ringan rasa mau protes enggak tahu menuntut siapa bpom pabrik farmasi kemenkes semua punya bela sendiri,-1
sangatttt tuju sama dokter saja orang awam bukan dokter rasa ada enggak beres balik semua,-1
kata obat dok beli dari singapur harga juta obat obat anak kemenkes bilang pesan obat beri cara gratis pasien anak enggak aki,0
jangan enggak bikin heboh negeri wakanda,-1
dokter meminta bantu edukasi redford ilegal viral banyak jadi korban bantu edukasi orang awam enggak mengerti selamat,-1
unibeby cough anakq cocok kla bapil cepat sembuh minumobat,1
dok hahhaha,1
dok heboh urgent turut berita anak tinggal dunia lebih banyak gambia,0
benar sekali dok kalau memang karena obat sebut sudah banyak sekali korban dulu lebih korban pandemi covid,-1
benar dok heboh smpi bengkulu tapi alhamdulillah aku yakin saja sama allah sb dari kecil anaka aku pki obat sirup semua kni sudah besar alhamdulillah sehat semua,1
mantap bos,1
kalau begini jadi kerja bpom semangat jadi hihi,1
sudah ini entar jadi uang lagi sama kayak coronce dulu,0
pakai puyer pahit mungkin dok,0
corona akhir buat skenario untuk cari untung,0
undang pakdhe indro virolog perlu cek juga kandung micin semua merk,0
dok rhinos junior imunped sanmol ambroxol vometa zinc profesional pakai semua,0
maaf ye sih turut pandang aku ye pada dasar e anak indonesia sudah sangat tagih sama jajan minum makan instan maaf contoh e kakak perempuan sisri kakak perempuan gelas capcin cara sangat bahaya buat ginjal dan sakit abet pada dasar e abet sakit kerurunan tapi jaman sekarang abet suape saja kena yang lebih miris anak balita tiba kena abet karena pola hidup yang sembarang sama e ginjal yang sekarang lagi rebak indonesia,-1
sklian jj padahal bpom suruh baned faramis sama estes,1
obat sirup jadi kambing hitam,0
coba deh cek vaksin virus covid sudah suntik anak anak complikasi anak panas demam vaksin mungkin kontradiksi sebab cek bukan di sirup vaksin rusak jaring ginjal bukan batu ginjal sempit rusa jaring ginjal alergi vaksin,1
apa indonesia,0
banyak sekarang konsumsi air depot yang belum aman konsumsi,-1
edukasi bagus tepat sasar masyarakat negara mudah sekali panik atas yang samar terlalu mudah tel bulat bulat buah isu berita abu abu,1
somoga lindung allah swt keluarga dan se indonesia soal nya anak lebih mudah minum obat sirop,-1
termorex syrup obat ku jaman kecil sekarang anak bodrexin syrup cocok nya,1
kemenkes biang gaduh tambah media provokatif cocok wes lucu negeri wakanda,-1
jadi ingat covid,0
kocak banget pas dokter baca budi kata,1
india manusia sudah biasa dengan yang bau krg higenis jadi mungkin daya tubuh nya sudah atas sakit serius yang timbul obat yang mereka buat jadi tubuh sudah sesuai sendiri saking krg higenis nya hidup mereka sampai sakit saja brtemen sama mereka salut,1
yang nyebarin berita kayak begitu siapa sih penjarain saja kalo enggak bukti,-1
biasa orang indonesia latah belum diinfestigasi sudah mengambil putus hitung jadi berpikir tri sehat ini lulus apa sih,-1
hanya alih isu sebenarnya yang bikin gagal ginjal akibat vaksin yang paksa,-1
dicimahi dok,0
dok mau tny kalo madu henti juga enggak jujur aku jadi bgg dan takut banget dok dan vitamin apa yang bagus dan aman lu anak yang umur tahun yang bukan bentuk cair,-1
rilis daftar obat yang kandung cemar uni bebi dok,0
aku berdo a semoga orang jahat orang julid orang licik yang di negeri cepat mati ngeribetin saja,-1
kemarin ikut podcast pasulap dukun sekarang podcast obat kompetensi dokter cantik slebew,0
alfa indomaret dkt rumah masih banyak di jual sirup itu banyak sini di bogor,1
masuk obat syrop dewasa larang jual,0
kalau turut dok utama bukan minum obat sirup tapa lebih apa yang makan minum hari mungkin jajan yang tiap hari di konsumsi gagal ginjal butuh waktu lama,-1
alih isu enggak sih,-1
"ah mah alih isu saja kali bukti irjen teddy yang jual narkotika , psikotropika , dan obat terlarang enggak berita narkotika , psikotropika , dan obat terlarang yang jelas jelas ngancurin semua sehat dan mental mana berita enggak",-1
iya betul bang anak dari kecil minum sirup semua yang alami betul nyata usia tahu sejak vaksin moderna sering alami aneh sakit kencing kencing aku merah darah sudah sekitar kali vaksin covid padahal aku pernah alami seperti itu aku enggak bohong saksi nya,-1
anak baru saja resep obat enggak kawatir indonesia mah selalu heboh sendiri dari dulu sudah bpom knapa baru heboh jaman nenek dulu sudah minum obat sirup,-1
kalau obat bidan obat yang tumbuk dan anak lebih sarasi pakai daripada obat sirop,0
aduh buat apa bpom kalau periksa sendiri produk heheee iya sudah bilang saja obat bagus laah,-1
kemarin kemarin mana,0
kalau anak batuk kasih obat laserin komik kalau turun panas proris masuk enggak dok,0
terima kasih dok informasi sangat bermanpaat,1
benar dok anak enggak enggak mau minum obat eprti tablet dan puyer jadi benar bingung banget kalau sakit minum obat apa kalau syirup henti,1
bpom alat canggih enggak kok lolos,1
biasa politik dagang biar bangkrut pabrik,-1
tehnik marketing dok saing hilang harga tingkat,0
bagai newmom aku super takut banget sih anak sekarang bulan saja aku rajin kasihin air putih tidak apa-apa pipis terus biar sehat masalah muncul popok jadi bocyor bocyor gumpal uh mantap,1
sangat berterimakasih jelas mantaf,1
terima kasih edukasi nya dok nah nah nah nah bikin buka semua nya,1
bpom kok duga duga aneh bpom kerja usaha farmasi bukan buat lindung masyarakat arti lama betul pak dok faksin bentuk cair loh,-1
teman aku ikutn enggak mau pakai beli obat akhirnya jadi debat deh,0
negara konoha memang beda dok,0
makan cina yang buat anay jadi sakit,-1
nama nya indonesia selalu heboh selalu besar,1
dokter bagaimana soal imunisasi anak boleh soal anak belum imunisasi ini mohon jawab nya dokter,0
ajar lah covid semua bisnis,0
ini politik alih obat yang aga mahal,-1
kalo aku bagai ibu kan tahu itu anak sakit apa batuk pilek anakqu aku kasih air rebus daun ketumbar air anget rutin aku compres pakai handuk anget bagi dada punggung aku membikin rebus serai kunir kalo deh anget anget tambah madu semua sedikit alhamdulillah enggak beli obat obat anakqu kasih obat obat resep dokter apotik semua muntah alhamdulillah semua herbal mungkin hidup darah desa jadi yang alami saja,1
berita sekarang terlalu lebih an logika saja kalau begitu memang orang bikin obat enggak pakai atur apa apa kalo makan lebih enggak baik mungkin saja yang gagal ginjal obat batuk mungkin makan nya tiap hari umur hidup wkwkwk,-1
terus minum apa sekarang musim bapil panas apa hafal banyak yang harus hindar,0
tunggu saja produk baru luar negeri nama bisnis bbm naik aman polusi lingkung lah motor mobil listrik,-1
desa kena blokir warga malas apa mungkin takut vaksin tidak ada raya agustus,-1
yang les obt batuk like,0
korban berapa dan jadi tanggung bpom dong,-1
ini alih isu,0
bpom lawak kemenkes lawak sudah,0
dok bukan emak emak pria yang alhamdulillah jadi bapak aku yakin seluruh orang tua baik ibu ayah sangat peduli khawatir sehat anak khusus karena isu aku ucap terima kasih atas edukasi mudah an dengan tidak jadi panik yang hilang akal sehat logika sekali terima kasih atas solusi yang beri juga tunggu hasil inspeksi dok,1
sejak awal dengar tentang gagal ginjal beberapa bulan lalu akibat misc,0
daftar yang dicantumin dok terus bpom tugas mengapai obat syrup kan deh edar puluh tahun baru sekarang,0
anak panas sakit di kasih obat apa semua enggak sirup susah nya meminta ampun minum nya mau heran tapi di indonesia,-1
bagaimana iya,0
sama nk p ng dan kalo dan ke lagi ke t uruh sama di r ke l dan dan lm di t sudah di nn di,0
cara yang alternatif bawang merah sedikit dihncurkan beri minyak kayu putih balur bad anak setelh minum obat puyer,0
india nya bahkan santuy,0
trimakasih dokteeerrr leee,1
anak baru minum tempra paracetamol aman bos,1
wakil hati emak banget nch dokter,0
gara kemenkes obat batuk syrup beli buang bapak semua padahal butuh banget cuaca ini sedang enggak baik panadol anak paracetamol anak obat batuk obh sama viks ku buang terus vit syrup ikut di buang sedih aku bahkan sekarang suruh minum jamu sama madu tiap hari hahaha,-1
dok kalo kata orang dulu bayi balita demam panas kasih saja baeang merah parut sama minyak kayu putih olesin slruh badan jidat kepala anak nah dok prtnyaan aku kalo jahe kencur jeruk nipis sedikit saja enggak dok buat balita sakit batuk dokter terimakasih banyak atas penjelasanny kita semua emak sehat sukses selalu dok,1
nyata ilmu laris benar benar ini bukti,-1
padahal kan merek obat syrup nya sudah lama edar izin bpom kok sekarang baru saja ketauanya apkh udang di balik batu,-1
aduh dokterrr masya allah ramah banget sukses selalu dokter,1
hal besar macam tidak jadi kok edar mah tahun tahun terus apa bpom keluar sekarang di minum obat oeleh semua masyarakat masuk siapa tanggung jawab wong hujan banjir baru sedia payung lambat,-1
dokter review obat fomezipole yang kata jadi tawar gagal ginjal kok perintah ujug rekomendasi obat waktu cepat banget,1
trimakasih banyak informasi semoga manfaat semua,1
tanya bpom tidak deteksi sirop racun bunuh ratus balita indonesia,0
ujung nya yang enggak enak dengar mesti dokter mani mani lah,0
tri congokkk buka bikin tenang warga bahkan tambah bikin gaduh,-1
yang percy sama menteri aku lebih percy dari awan yang benar orang ahli sehat,0
byasa dok dwite pada kurang dook mendengarkan saja,1
lihatin dong dok biar yang awam tahu merek yang dokter bacain tadi,0
jangan minum obat dulu ygy,0
padahal dulu kalo nak anak sakit langsung percaya diri saja beli sendiri obat apotik dulu sebelum pergi dokter menunggu hari baru pergi dokter sekarang kok kasus ini memang sangat bikin takut sih orang tua semoga semua selalu beri sehat amin,-1
lebih baik timbang masak tindak,0
shalom dok aku mau tanya obat sirup ibuprofen sirup aman buat anak enggak iya,0
khawatir aparat aji selagi ngejebak lebih baik enggak jual,-1
up ini up bagus banget,1
dok kok pikiran sama dokter ini alih isue jabat tunggi,-1
trimakasih jelas dok aku jadi tenang aku punya anak kecil kalau panas aku kasih obat sirup semoga anak sehatsemua amin,1
lepas kandung obat sirup tersebut sejak lama konsumsi masyarakat tidak gagal ginjal ada lain,0
dok dong tambah i ulas gagal ginjal sendiri apa mnrt dokter apa sakit yang tiba datang karena sekali minum obat bagaimana biar semua nitijen lebih komplit paham tntng sakit gagal ginjal,0
jangan panik kan di umum kemenkes bagaimana enggak panik emak emak se indonesia hoooaaammm,-1
terus obat apa mana anak lagi demam,1
kurang banyak covid tambah gagal ginjal caerin terooooooossss,-1
dari pernah pakai produk skin care pakai kali pori lihat banget dulu nya tidak dan rasa kasar seperti jerawat kulit betis apakah karena produk yang pakai don,-1
yakin dokter niat nya baik baik apa hebat apa tetap dok klah ujung ujung perintah ucu dana segar dok dokter baik loh aku pernah temu,1
mantap dok terus edukasi semoga panjang umur sehat selalu,1
terlalu buru buru turut ku,-1
menunggu heboh dulu baru tindak,0
kalo di tempat di balikpapan di henti karena kemarin mau beli obat batuk syrup yang biasa anak minum tapi orang apotik menyarankan konsultasi ke dokter saja jadi apotik enggak mengeluarkan jual sesuai yang di saran kemenkes,0
tr obat baru bos baru,0
indonesia tunggu banyak korban baru tindak bagaimana sih proses legal obat,-1
lupa,-1
suka sekali cara dokter edukasi jadi enggak resah lagi sudah dapat jelas nya,1
undang dari tirta dok,0
allah sampai obat kejang epilepsi ada,0
dok ku sama suami sama anak lagi pada bapil terus kita nya obh juga enggak bolehin terus harus lagi mnh kalo anak sering nya ku minumin lavisiv jadi bingung enggak minum obat enggak enak banget batuk terus,-1
kamu hebat dok asli keren plus printer sih aku mau jadi dokter biar mengerti semua nyaaaaa,1
anak sudah bulan dok batuk pilek enggak sembuh gegara habis vaksin,-1
jaman sekarang anak sudah konsumsi tiap hari kayak kakak perempuan kemas susu yang kotak kemas botol plastik yang merk nya banyak banget yang baru dan enggak masuk akal susu rasa jeruk kalo kita bikin susu sendiri dan campur jeruk susu ngegumpal mnmn yang bikin gagal ginjal man buat atau apa warna buat dan mereka mnm sudah kayak tia hari kasih ibu pula daann kurang banget mnm air putih pas sakit batuk dan pilek gara mnman dan makan terus dminumkn obat disalahin deh obat karena parah karenaa sudah kena ginjal sebelum mnm obat begitu sih turut yang masuk akal orang awam,-1
